Order_ID,Date,Product,City,Quantity,Unit_Price,Category,Revenue,Profit
ORD0536,2025-07-14 22:26:18.378378378,Monitor,Hyderabad,3,12609,Electronics,37827,10845.88
ORD0537,2025-07-15 07:10:59.459459460,Smartwatch,Bengaluru,4,22510,Wearables,90040,11570.72
ORD0538,2025-07-15 15:55:40.540540542,Tablet,Pune,2,9287,Electronics,18574,4451.44
ORD0539,2025-07-16 00:40:21.621621622,Mouse,Pune,4,8972,Accessories,35888,7744.44
ORD0540,2025-07-16 09:25:02.702702704,Smartphone,Delhi,5,23883,Electronics,119415,28978.42
ORD0541,2025-07-16 18:09:43.783783784,Tablet,Kochi,2,62209,Electronics,124418,15829.32
ORD0542,2025-07-17 02:54:24.864864866,Smartphone,Kochi,3,70285,Electronics,210855,47716.23
ORD0543,2025-07-17 11:39:05.945945946,Headphones,Mumbai,3,35018,Accessories,105054,19914.97
ORD0544,2025-07-17 20:23:47.027027028,Smartphone,Delhi,2,54409,Electronics,108818,26488.64
ORD0545,2025-07-18 05:08:28.108108108,Laptop,Tirupati,1,18851,Electronics,18851,2864.41
ORD0546,2025-07-18 13:53:09.189189190,Smartwatch,Mumbai,2,70124,Wearables,140248,38682.16
ORD0547,2025-07-18 22:37:50.270270270,Mouse,Tirupati,5,53830,Accessories,269150,26523.73
ORD0548,2025-07-19 07:22:31.351351352,Keyboard,Kochi,1,15782,Accessories,15782,4065.15
ORD0549,2025-07-19 16:07:12.432432432,Smartphone,Delhi,3,22278,Electronics,66834,18011.12
ORD0550,2025-07-20 00:51:53.513513514,Tablet,Tirupati,2,24764,Electronics,49528,12867.15
ORD0551,2025-07-20 09:36:34.594594596,Laptop,Delhi,4,60175,Electronics,240700,46406.91
ORD0552,2025-07-20 18:21:15.675675676,Keyboard,Delhi,4,5575,Accessories,22300,3934.72
ORD0553,2025-07-21 03:05:56.756756758,Mouse,Kochi,5,76448,Accessories,382240,114357.69
ORD0554,2025-07-21 11:50:37.837837838,Keyboard,Mumbai,4,48954,Accessories,195816,25537.9
ORD0555,2025-07-21 20:35:18.918918920,Laptop,Mumbai,2,28865,Electronics,57730,11564.05
ORD0556,2025-07-22 05:20:00.000000000,Smartwatch,Delhi,2,73266,Wearables,146532,33343.15
ORD0557,2025-07-22 14:04:41.081081082,Smartwatch,Hyderabad,4,48700,Wearables,194800,45620.38
ORD0558,2025-07-22 22:49:22.162162162,Monitor,Chennai,2,11502,Electronics,23004,2872.86
ORD0559,2025-07-23 07:34:03.243243244,Smartwatch,Kochi,5,14447,Wearables,72235,16171.88
ORD0560,2025-07-23 16:18:44.324324324,Monitor,Chennai,1,79722,Electronics,79722,20731.01
ORD0561,2025-07-24 01:03:25.405405406,Keyboard,Chennai,5,79110,Accessories,395550,35996.67
ORD0562,2025-07-24 09:48:06.486486488,Headphones,Mumbai,5,52642,Accessories,263210,73839.53
ORD0563,2025-07-24 18:32:47.567567568,Tablet,Mumbai,2,56807,Electronics,113614,9826.58
ORD0564,2025-07-25 03:17:28.648648650,Tablet,Hyderabad,1,4993,Electronics,4993,790.46
ORD0565,2025-07-25 12:02:09.729729730,Keyboard,Chennai,2,50585,Accessories,101170,8445.56
ORD0566,2025-07-25 20:46:50.810810812,Smartphone,Chennai,3,34728,Electronics,104184,10102.92
ORD0567,2025-07-26 05:31:31.891891892,Smartphone,Delhi,2,52375,Electronics,104750,29377.87
ORD0568,2025-07-26 14:16:12.972972974,Smartwatch,Mumbai,2,32155,Wearables,64310,10165.44
ORD0569,2025-07-26 23:00:54.054054054,Tablet,Chennai,2,43972,Electronics,87944,15253.86
ORD0570,2025-07-27 07:45:35.135135136,Tablet,Pune,1,49937,Electronics,49937,6360.76
ORD0571,2025-07-27 16:30:16.216216216,Monitor,Hyderabad,2,49916,Electronics,99832,21100.6
ORD0572,2025-07-28 01:14:57.297297298,Headphones,Tirupati,1,60211,Accessories,60211,12695.89
ORD0573,2025-07-28 09:59:38.378378378,Laptop,Pune,4,7316,Electronics,29264,4737.38
ORD0574,2025-07-28 18:44:19.459459460,Smartphone,Pune,3,77675,Electronics,233025,35715.2
ORD0575,2025-07-29 03:29:00.540540540,Tablet,Tirupati,1,64807,Electronics,64807,17801.97
ORD0576,2025-07-29 12:13:41.621621624,Monitor,Kochi,4,47233,Electronics,188932,31045.78
ORD0577,2025-07-29 20:58:22.702702704,Mouse,Kochi,1,11740,Accessories,11740,2213.81
ORD0578,2025-07-30 05:43:03.783783784,Monitor,Hyderabad,1,71863,Electronics,71863,10228.05
ORD0579,2025-07-30 14:27:44.864864864,Smartphone,Pune,3,33262,Electronics,99786,25254.77
ORD0580,2025-07-30 23:12:25.945945948,Smartphone,Chennai,5,8759,Electronics,43795,7332.97
ORD0581,2025-07-31 07:57:07.027027028,Monitor,Mumbai,5,50639,Electronics,253195,48865.22
ORD0582,2025-07-31 16:41:48.108108108,Laptop,Hyderabad,1,15349,Electronics,15349,2083.45
ORD0583,2025-08-01 01:26:29.189189188,Keyboard,Delhi,2,55369,Accessories,110738,32920.76
ORD0584,2025-08-01 10:11:10.270270272,Smartphone,Tirupati,4,63595,Electronics,254380,36663.55
ORD0585,2025-08-01 18:55:51.351351352,Monitor,Pune,2,71410,Electronics,142820,35642.64
ORD0586,2025-08-02 03:40:32.432432432,Tablet,Hyderabad,2,24067,Electronics,48134,8377.68
ORD0587,2025-08-02 12:25:13.513513516,Monitor,Bengaluru,1,35792,Electronics,35792,4487.17
ORD0588,2025-08-02 21:09:54.594594596,Headphones,Bengaluru,1,75313,Accessories,75313,19275.47
ORD0589,2025-08-03 05:54:35.675675676,Keyboard,Kochi,1,52131,Accessories,52131,7996.56
ORD0590,2025-08-03 14:39:16.756756756,Mouse,Tirupati,1,10385,Accessories,10385,2807.51
ORD0591,2025-08-03 23:23:57.837837840,Laptop,Mumbai,5,60159,Electronics,300795,84630.65
ORD0592,2025-08-04 08:08:38.918918920,Smartwatch,Chennai,1,54806,Wearables,54806,14751.65
ORD0593,2025-08-04 16:53:20.000000000,Mouse,Mumbai,5,66814,Accessories,334070,29298.52
ORD0594,2025-08-05 01:38:01.081081080,Keyboard,Mumbai,5,65587,Accessories,327935,83040.4
ORD0595,2025-08-05 10:22:42.162162164,Keyboard,Mumbai,1,29665,Accessories,29665,5057.72
ORD0596,2025-08-05 19:07:23.243243244,Keyboard,Tirupati,3,59429,Accessories,178287,48533.12
ORD0597,2025-08-06 03:52:04.324324324,Mouse,Mumbai,4,67528,Accessories,270112,59519.16
ORD0598,2025-08-06 12:36:45.405405404,Tablet,Delhi,2,50312,Electronics,100624,26504.51
ORD0599,2025-08-06 21:21:26.486486488,Keyboard,Tirupati,5,51000,Accessories,255000,48418.12
ORD0600,2025-08-07 06:06:07.567567568,Monitor,Delhi,4,79651,Electronics,318604,62989.8
ORD0601,2025-08-07 14:50:48.648648648,Mouse,Tirupati,3,59143,Accessories,177429,19830.4
ORD0602,2025-08-07 23:35:29.729729732,Smartwatch,Kochi,2,45400,Wearables,90800,22924.93
ORD0603,2025-08-08 08:20:10.810810812,Keyboard,Hyderabad,2,43446,Accessories,86892,14968.51
ORD0604,2025-08-08 17:04:51.891891892,Monitor,Bengaluru,5,8351,Electronics,41755,7934.19
ORD0605,2025-08-09 01:49:32.972972972,Tablet,Mumbai,1,16788,Electronics,16788,4242.69
ORD0606,2025-08-09 10:34:14.054054056,Headphones,Kochi,3,73192,Accessories,219576,46494.34
ORD0607,2025-08-09 19:18:55.135135136,Tablet,Hyderabad,5,68080,Electronics,340400,42291.88
ORD0608,2025-08-10 04:03:36.216216216,Smartwatch,Bengaluru,3,7868,Wearables,23604,4953.33
ORD0609,2025-08-10 12:48:17.297297296,Keyboard,Pune,1,46903,Accessories,46903,7958.46
ORD0610,2025-08-10 21:32:58.378378380,Smartwatch,Chennai,1,9668,Wearables,9668,1772.1
ORD0611,2025-08-11 06:17:39.459459460,Mouse,Delhi,5,50379,Accessories,251895,21720.52
ORD0612,2025-08-11 15:02:20.540540540,Smartphone,Pune,1,60371,Electronics,60371,7619.21
ORD0613,2025-08-11 23:47:01.621621624,Keyboard,Tirupati,4,32674,Accessories,130696,18536.4
ORD0614,2025-08-12 08:31:42.702702704,Smartphone,Bengaluru,2,7081,Electronics,14162,3354.29
ORD0615,2025-08-12 17:16:23.783783784,Monitor,Pune,5,72353,Electronics,361765,29855.87
ORD0616,2025-08-13 02:01:04.864864864,Headphones,Chennai,3,64546,Accessories,193638,32905.1
ORD0617,2025-08-13 10:45:45.945945948,Laptop,Kochi,4,50178,Electronics,200712,56858.88
ORD0618,2025-08-13 19:30:27.027027028,Smartwatch,Bengaluru,5,27149,Wearables,135745,14200.79
ORD0619,2025-08-14 04:15:08.108108108,Tablet,Pune,1,15067,Electronics,15067,2917.17
ORD0620,2025-08-14 12:59:49.189189188,Headphones,Delhi,1,62444,Accessories,62444,15800.51
ORD0621,2025-08-14 21:44:30.270270272,Keyboard,Delhi,1,78502,Accessories,78502,22558.09
ORD0622,2025-08-15 06:29:11.351351352,Smartphone,Hyderabad,1,29303,Electronics,29303,7158.46
ORD0623,2025-08-15 15:13:52.432432432,Tablet,Pune,3,18730,Electronics,56190,13402.69
ORD0624,2025-08-15 23:58:33.513513516,Smartphone,Mumbai,4,18362,Electronics,73448,19230.7
ORD0625,2025-08-16 08:43:14.594594596,Mouse,Pune,2,43855,Accessories,87710,15626.79
ORD0626,2025-08-16 17:27:55.675675676,Smartphone,Kochi,3,31759,Electronics,95277,24513.42
ORD0627,2025-08-17 02:12:36.756756756,Mouse,Bengaluru,3,31295,Accessories,93885,7675.3
ORD0628,2025-08-17 10:57:17.837837840,Monitor,Bengaluru,2,9270,Electronics,18540,5254.3
ORD0629,2025-08-17 19:41:58.918918920,Tablet,Kochi,2,11593,Electronics,23186,4116.15
ORD0630,2025-08-18 04:26:40.000000000,Tablet,Pune,1,47071,Electronics,47071,9496.27
ORD0631,2025-08-18 13:11:21.081081080,Laptop,Kochi,3,693,Electronics,2079,282.9
ORD0632,2025-08-18 21:56:02.162162164,Keyboard,Chennai,5,18069,Accessories,90345,21986.07
ORD0633,2025-08-19 06:40:43.243243244,Mouse,Tirupati,2,11690,Accessories,23380,2264.58
ORD0634,2025-08-19 15:25:24.324324324,Laptop,Kochi,2,63324,Electronics,126648,34445.71
ORD0635,2025-08-20 00:10:05.405405408,Smartphone,Delhi,4,43252,Electronics,173008,45360.22
ORD0636,2025-08-20 08:54:46.486486488,Smartphone,Kochi,5,32827,Electronics,164135,20932.67
ORD0637,2025-08-20 17:39:27.567567568,Laptop,Bengaluru,5,42570,Electronics,212850,54926.23
ORD0638,2025-08-21 02:24:08.648648648,Tablet,Delhi,2,40697,Electronics,81394,20592.58
ORD0639,2025-08-21 11:08:49.729729732,Smartphone,Bengaluru,1,2761,Electronics,2761,604.9
ORD0640,2025-08-21 19:53:30.810810812,Smartwatch,Hyderabad,4,27012,Wearables,108048,17522.62
ORD0641,2025-08-22 04:38:11.891891892,Monitor,Mumbai,5,7216,Electronics,36080,5041.45
ORD0642,2025-08-22 13:22:52.972972972,Monitor,Bengaluru,2,29433,Electronics,58866,7711.0
ORD0643,2025-08-22 22:07:34.054054056,Smartwatch,Delhi,5,4878,Wearables,24390,3660.79
ORD0644,2025-08-23 06:52:15.135135136,Laptop,Hyderabad,4,41083,Electronics,164332,45812.94
ORD0645,2025-08-23 15:36:56.216216216,Smartwatch,Bengaluru,4,29533,Wearables,118132,11468.37
ORD0646,2025-08-24 00:21:37.297297296,Mouse,Chennai,3,24500,Accessories,73500,19282.85
ORD0647,2025-08-24 09:06:18.378378380,Mouse,Kochi,2,76368,Accessories,152736,23942.26
ORD0648,2025-08-24 17:50:59.459459460,Laptop,Mumbai,4,43104,Electronics,172416,33578.34
ORD0649,2025-08-25 02:35:40.540540540,Smartwatch,Bengaluru,3,68836,Wearables,206508,52615.52
ORD0650,2025-08-25 11:20:21.621621624,Mouse,Hyderabad,3,74369,Accessories,223107,61256.89
ORD0651,2025-08-25 20:05:02.702702704,Tablet,Chennai,5,5910,Electronics,29550,4605.42
ORD0652,2025-08-26 04:49:43.783783784,Smartwatch,Pune,5,56544,Wearables,282720,51343.53
ORD0653,2025-08-26 13:34:24.864864864,Tablet,Hyderabad,3,63815,Electronics,191445,32774.15
ORD0654,2025-08-26 22:19:05.945945948,Mouse,Kochi,5,71844,Accessories,359220,29784.81
ORD0655,2025-08-27 07:03:47.027027028,Monitor,Hyderabad,4,7296,Electronics,29184,4234.82
ORD0656,2025-08-27 15:48:28.108108108,Mouse,Chennai,1,54745,Accessories,54745,9910.03
ORD0657,2025-08-28 00:33:09.189189188,Tablet,Hyderabad,4,43556,Electronics,174224,29694.84
ORD0658,2025-08-28 09:17:50.270270272,Headphones,Chennai,3,18209,Accessories,54627,13046.26
ORD0659,2025-08-28 18:02:31.351351352,Keyboard,Bengaluru,3,59057,Accessories,177171,29172.41
ORD0660,2025-08-29 02:47:12.432432432,Smartphone,Tirupati,4,18043,Electronics,72172,13544.0
ORD0661,2025-08-29 11:31:53.513513516,Smartwatch,Chennai,5,37918,Wearables,189590,33086.09
ORD0662,2025-08-29 20:16:34.594594596,Headphones,Chennai,5,17224,Accessories,86120,20921.8
ORD0663,2025-08-30 05:01:15.675675676,Mouse,Mumbai,3,4328,Accessories,12984,3503.78
ORD0664,2025-08-30 13:45:56.756756756,Monitor,Chennai,2,17587,Electronics,35174,6929.83
ORD0665,2025-08-30 22:30:37.837837840,Laptop,Chennai,5,13105,Electronics,65525,16622.06
ORD0666,2025-08-31 07:15:18.918918920,Mouse,Pune,4,31837,Accessories,127348,18502.78
ORD0667,2025-08-31 16:00:00.000000000,Monitor,Tirupati,5,5982,Electronics,29910,5955.12
ORD0668,2025-09-01 00:44:41.081081080,Keyboard,Bengaluru,4,65833,Accessories,263332,41066.78
ORD0669,2025-09-01 09:29:22.162162164,Mouse,Kochi,3,51452,Accessories,154356,26414.05
ORD0670,2025-09-01 18:14:03.243243244,Tablet,Mumbai,5,5963,Electronics,29815,7189.32
ORD0671,2025-09-02 02:58:44.324324324,Laptop,Pune,4,70948,Electronics,283792,77749.29
ORD0672,2025-09-02 11:43:25.405405408,Monitor,Delhi,3,5148,Electronics,15444,1648.32
ORD0673,2025-09-02 20:28:06.486486488,Monitor,Tirupati,2,34123,Electronics,68246,14988.23
ORD0674,2025-09-03 05:12:47.567567568,Monitor,Bengaluru,4,59656,Electronics,238624,49650.89
ORD0675,2025-09-03 13:57:28.648648648,Keyboard,Bengaluru,2,36134,Accessories,72268,7664.12
ORD0676,2025-09-03 22:42:09.729729732,Mouse,Delhi,2,45102,Accessories,90204,11421.34
ORD0677,2025-09-04 07:26:50.810810812,Keyboard,Kochi,1,49834,Accessories,49834,7396.39
ORD0678,2025-09-04 16:11:31.891891892,Smartwatch,Chennai,5,69148,Wearables,345740,40356.44
ORD0679,2025-09-05 00:56:12.972972972,Smartphone,Pune,4,22554,Electronics,90216,12054.71
ORD0680,2025-09-05 09:40:54.054054056,Smartphone,Hyderabad,2,70528,Electronics,141056,19588.75
ORD0681,2025-09-05 18:25:35.135135136,Smartwatch,Mumbai,1,22707,Wearables,22707,3493.43
ORD0682,2025-09-06 03:10:16.216216216,Mouse,Hyderabad,3,21886,Accessories,65658,16077.41
ORD0683,2025-09-06 11:54:57.297297296,Tablet,Delhi,4,60018,Electronics,240072,49411.78
ORD0684,2025-09-06 20:39:38.378378380,Keyboard,Bengaluru,2,53281,Accessories,106562,31646.17
ORD0685,2025-09-07 05:24:19.459459460,Laptop,Kochi,5,53280,Electronics,266400,45618.84
ORD0686,2025-09-07 14:09:00.540540540,Monitor,Bengaluru,1,61940,Electronics,61940,15227.97
ORD0687,2025-09-07 22:53:41.621621624,Monitor,Mumbai,2,44699,Electronics,89398,24291.5
ORD0688,2025-09-08 07:38:22.702702704,Mouse,Bengaluru,5,61535,Accessories,307675,70573.04
ORD0689,2025-09-08 16:23:03.783783784,Tablet,Bengaluru,2,8710,Electronics,17420,2972.03
ORD0690,2025-09-09 01:07:44.864864864,Smartphone,Mumbai,4,44863,Electronics,179452,44107.65
ORD0691,2025-09-09 09:52:25.945945948,Smartphone,Pune,4,78779,Electronics,315116,39328.61
ORD0692,2025-09-09 18:37:07.027027028,Monitor,Pune,4,60848,Electronics,243392,37010.55
ORD0693,2025-09-10 03:21:48.108108108,Mouse,Mumbai,1,55784,Accessories,55784,11171.9
ORD0694,2025-09-10 12:06:29.189189188,Keyboard,Kochi,4,72624,Accessories,290496,60013.59
ORD0695,2025-09-10 20:51:10.270270272,Smartphone,Delhi,5,69347,Electronics,346735,29427.79
ORD0696,2025-09-11 05:35:51.351351352,Keyboard,Tirupati,2,22932,Accessories,45864,13205.4
ORD0697,2025-09-11 14:20:32.432432432,Tablet,Bengaluru,3,64589,Electronics,193767,45197.7
ORD0698,2025-09-11 23:05:13.513513516,Smartphone,Kochi,5,55898,Electronics,279490,52838.93
ORD0699,2025-09-12 07:49:54.594594596,Smartphone,Bengaluru,5,3821,Electronics,19105,5450.43
ORD0700,2025-09-12 16:34:35.675675676,Headphones,Tirupati,4,37883,Accessories,151532,26760.71
ORD0701,2025-09-13 01:19:16.756756756,Smartphone,Delhi,1,79182,Electronics,79182,23413.79
ORD0702,2025-09-13 10:03:57.837837840,Smartwatch,Pune,2,79690,Wearables,159380,30712.95
ORD0703,2025-09-13 18:48:38.918918920,Laptop,Kochi,1,53393,Electronics,53393,5613.89
ORD0704,2025-09-14 03:33:20.000000000,Smartwatch,Chennai,2,36320,Wearables,72640,18033.33
ORD0705,2025-09-14 12:18:01.081081080,Mouse,Chennai,2,66762,Accessories,133524,30624.73
ORD0706,2025-09-14 21:02:42.162162164,Mouse,Tirupati,1,4260,Accessories,4260,1065.24
ORD0707,2025-09-15 05:47:23.243243244,Keyboard,Chennai,5,22690,Accessories,113450,32823.04
ORD0708,2025-09-15 14:32:04.324324324,Smartwatch,Pune,2,67911,Wearables,135822,34067.91
ORD0709,2025-09-15 23:16:45.405405408,Smartwatch,Tirupati,1,23877,Wearables,23877,5121.47
ORD0710,2025-09-16 08:01:26.486486488,Smartwatch,Pune,2,47237,Wearables,94474,25376.47
ORD0711,2025-09-16 16:46:07.567567568,Tablet,Delhi,3,70069,Electronics,210207,47951.21
ORD0712,2025-09-17 01:30:48.648648648,Smartphone,Bengaluru,5,38711,Electronics,193555,32862.97
ORD0713,2025-09-17 10:15:29.729729732,Laptop,Delhi,4,4244,Electronics,16976,4665.62
ORD0714,2025-09-17 19:00:10.810810812,Keyboard,Delhi,2,25495,Accessories,50990,6568.43
ORD0715,2025-09-18 03:44:51.891891892,Smartwatch,Pune,3,17477,Wearables,52431,12437.74
ORD0716,2025-09-18 12:29:32.972972972,Smartwatch,Tirupati,4,35042,Wearables,140168,38398.18
ORD0717,2025-09-18 21:14:14.054054056,Headphones,Tirupati,4,11151,Accessories,44604,10744.64
ORD0718,2025-09-19 05:58:55.135135136,Keyboard,Chennai,2,79431,Accessories,158862,37078.48
ORD0719,2025-09-19 14:43:36.216216216,Smartwatch,Hyderabad,1,17215,Wearables,17215,4227.67
ORD0720,2025-09-19 23:28:17.297297296,Keyboard,Bengaluru,2,44909,Accessories,89818,16374.91
ORD0721,2025-09-20 08:12:58.378378380,Smartphone,Pune,3,24806,Electronics,74418,20265.33
ORD0722,2025-09-20 16:57:39.459459460,Headphones,Chennai,4,19586,Accessories,78344,9773.89
ORD0723,2025-09-21 01:42:20.540540540,Keyboard,Kochi,2,14876,Accessories,29752,3213.96
ORD0724,2025-09-21 10:27:01.621621624,Laptop,Hyderabad,1,61850,Electronics,61850,8832.92
ORD0725,2025-09-21 19:11:42.702702704,Laptop,Hyderabad,2,71925,Electronics,143850,28330.83
ORD0726,2025-09-22 03:56:23.783783784,Mouse,Pune,5,37136,Accessories,185680,35710.65
ORD0727,2025-09-22 12:41:04.864864864,Headphones,Mumbai,1,52149,Accessories,52149,13586.47
ORD0728,2025-09-22 21:25:45.945945948,Headphones,Bengaluru,3,35110,Accessories,105330,17801.31
ORD0729,2025-09-23 06:10:27.027027028,Mouse,Hyderabad,4,10558,Accessories,42232,7878.62
ORD0730,2025-09-23 14:55:08.108108108,Keyboard,Pune,2,75137,Accessories,150274,12463.86
ORD0731,2025-09-23 23:39:49.189189188,Headphones,Pune,1,78533,Accessories,78533,13361.81
ORD0732,2025-09-24 08:24:30.270270272,Laptop,Chennai,5,70694,Electronics,353470,78650.73
ORD0733,2025-09-24 17:09:11.351351352,Laptop,Kochi,1,77417,Electronics,77417,6457.49
ORD0734,2025-09-25 01:53:52.432432432,Smartwatch,Mumbai,5,64700,Wearables,323500,45870.37
ORD0735,2025-09-25 10:38:33.513513516,Smartphone,Bengaluru,3,47119,Electronics,141357,17775.7
ORD0736,2025-09-25 19:23:14.594594596,Headphones,Tirupati,4,17654,Accessories,70616,6301.55
ORD0737,2025-09-26 04:07:55.675675676,Keyboard,Delhi,3,20039,Accessories,60117,11147.93
ORD0738,2025-09-26 12:52:36.756756756,Mouse,Kochi,2,60558,Accessories,121116,14531.39
ORD0739,2025-09-26 21:37:17.837837840,Mouse,Kochi,1,62568,Accessories,62568,15233.93
ORD0740,2025-09-27 06:21:58.918918920,Keyboard,Chennai,5,77813,Accessories,389065,103702.99
ORD0741,2025-09-27 15:06:40.000000000,Tablet,Tirupati,5,30873,Electronics,154365,30877.44
ORD0742,2025-09-27 23:51:21.081081080,Monitor,Hyderabad,1,33654,Electronics,33654,9960.76
ORD0743,2025-09-28 08:36:02.162162164,Smartphone,Hyderabad,1,6531,Electronics,6531,1169.74
ORD0744,2025-09-28 17:20:43.243243244,Mouse,Chennai,2,72475,Accessories,144950,27966.8
ORD0745,2025-09-29 02:05:24.324324324,Headphones,Pune,3,23285,Accessories,69855,20790.8
ORD0746,2025-09-29 10:50:05.405405408,Smartphone,Hyderabad,5,79428,Electronics,397140,52001.77
ORD0747,2025-09-29 19:34:46.486486488,Headphones,Mumbai,2,29169,Accessories,58338,16764.01
ORD0748,2025-09-30 04:19:27.567567568,Tablet,Bengaluru,3,2782,Electronics,8346,746.33
ORD0749,2025-09-30 13:04:08.648648648,Laptop,Kochi,2,35124,Electronics,70248,12518.55
ORD0750,2025-09-30 21:48:49.729729732,Smartphone,Kochi,5,48938,Electronics,244690,23343.62
ORD0751,2025-10-01 06:33:30.810810812,Smartwatch,Mumbai,1,68034,Wearables,68034,16357.53
ORD0752,2025-10-01 15:18:11.891891892,Mouse,Tirupati,1,32205,Accessories,32205,6887.04
ORD0753,2025-10-02 00:02:52.972972972,Smartphone,Hyderabad,3,38744,Electronics,116232,27367.93
ORD0754,2025-10-02 08:47:34.054054056,Smartphone,Kochi,4,75464,Electronics,301856,49017.09
ORD0755,2025-10-02 17:32:15.135135136,Smartphone,Delhi,3,37937,Electronics,113811,18356.12
ORD0756,2025-10-03 02:16:56.216216216,Monitor,Tirupati,4,78372,Electronics,313488,28204.59
ORD0757,2025-10-03 11:01:37.297297300,Smartphone,Bengaluru,2,75378,Electronics,150756,23666.87
ORD0758,2025-10-03 19:46:18.378378380,Headphones,Bengaluru,2,73482,Accessories,146964,41802.95
ORD0759,2025-10-04 04:30:59.459459460,Laptop,Kochi,5,51083,Electronics,255415,41742.43
ORD0760,2025-10-04 13:15:40.540540540,Tablet,Chennai,4,38892,Electronics,155568,40898.97
ORD0761,2025-10-04 22:00:21.621621624,Keyboard,Tirupati,5,7961,Accessories,39805,10560.73
ORD0762,2025-10-05 06:45:02.702702704,Smartphone,Kochi,1,11016,Electronics,11016,1785.84
ORD0763,2025-10-05 15:29:43.783783784,Mouse,Chennai,4,79785,Accessories,319140,69903.63
ORD0764,2025-10-06 00:14:24.864864864,Smartphone,Kochi,3,18014,Electronics,54042,5457.26
ORD0765,2025-10-06 08:59:05.945945948,Mouse,Delhi,1,36768,Accessories,36768,3780.09
ORD0766,2025-10-06 17:43:47.027027028,Headphones,Tirupati,1,37288,Accessories,37288,3382.2
ORD0767,2025-10-07 02:28:28.108108108,Mouse,Pune,3,76249,Accessories,228747,47538.96
ORD0768,2025-10-07 11:13:09.189189188,Smartwatch,Bengaluru,1,61549,Wearables,61549,10693.25
ORD0769,2025-10-07 19:57:50.270270272,Keyboard,Kochi,4,62993,Accessories,251972,50537.3
ORD0770,2025-10-08 04:42:31.351351352,Laptop,Delhi,5,36527,Electronics,182635,35547.36
ORD0771,2025-10-08 13:27:12.432432432,Mouse,Chennai,1,43349,Accessories,43349,6807.73
ORD0772,2025-10-08 22:11:53.513513516,Mouse,Chennai,4,18358,Accessories,73432,16819.17
ORD0773,2025-10-09 06:56:34.594594596,Laptop,Bengaluru,2,79503,Electronics,159006,39253.88
ORD0774,2025-10-09 15:41:15.675675676,Keyboard,Mumbai,4,52895,Accessories,211580,17607.31
ORD0775,2025-10-10 00:25:56.756756756,Smartphone,Kochi,5,40258,Electronics,201290,25280.68
ORD0776,2025-10-10 09:10:37.837837840,Mouse,Tirupati,4,54812,Accessories,219248,51942.46
ORD0777,2025-10-10 17:55:18.918918920,Laptop,Hyderabad,3,69170,Electronics,207510,34250.86
ORD0778,2025-10-11 02:40:00.000000000,Smartwatch,Chennai,5,15934,Wearables,79670,17985.22
ORD0779,2025-10-11 11:24:41.081081080,Smartwatch,Tirupati,2,64547,Wearables,129094,20181.5
ORD0780,2025-10-11 20:09:22.162162164,Headphones,Tirupati,3,48275,Accessories,144825,24036.05
ORD0781,2025-10-12 04:54:03.243243244,Laptop,Pune,4,76269,Electronics,305076,35056.09
ORD0782,2025-10-12 13:38:44.324324324,Headphones,Tirupati,5,67177,Accessories,335885,45952.7
ORD0783,2025-10-12 22:23:25.405405408,Smartwatch,Tirupati,2,46234,Wearables,92468,19713.31
ORD0784,2025-10-13 07:08:06.486486488,Keyboard,Pune,3,41103,Accessories,123309,21615.56
ORD0785,2025-10-13 15:52:47.567567568,Smartphone,Chennai,2,77208,Electronics,154416,38657.52
ORD0786,2025-10-14 00:37:28.648648648,Laptop,Tirupati,4,69303,Electronics,277212,74173.25
ORD0787,2025-10-14 09:22:09.729729732,Tablet,Mumbai,2,39832,Electronics,79664,15866.06
ORD0788,2025-10-14 18:06:50.810810812,Smartwatch,Mumbai,1,21812,Wearables,21812,5383.61
ORD0789,2025-10-15 02:51:31.891891892,Smartwatch,Delhi,3,44679,Wearables,134037,19773.0
ORD0790,2025-10-15 11:36:12.972972972,Tablet,Pune,2,71942,Electronics,143884,24646.42
ORD0791,2025-10-15 20:20:54.054054056,Monitor,Delhi,4,40879,Electronics,163516,38722.4
ORD0792,2025-10-16 05:05:35.135135136,Smartwatch,Pune,4,17797,Wearables,71188,11743.65
ORD0793,2025-10-16 13:50:16.216216216,Mouse,Kochi,2,2511,Accessories,5022,1051.96
ORD0794,2025-10-16 22:34:57.297297300,Keyboard,Kochi,4,44514,Accessories,178056,21505.96
ORD0795,2025-10-17 07:19:38.378378380,Laptop,Tirupati,5,12238,Electronics,61190,12969.2
ORD0796,2025-10-17 16:04:19.459459460,Tablet,Hyderabad,5,47998,Electronics,239990,64685.23
ORD0797,2025-10-18 00:49:00.540540540,Mouse,Kochi,5,11620,Accessories,58100,15750.95
ORD0798,2025-10-18 09:33:41.621621624,Tablet,Hyderabad,1,9267,Electronics,9267,2218.11
ORD0799,2025-10-18 18:18:22.702702704,Laptop,Kochi,2,23352,Electronics,46704,11398.85
ORD0800,2025-10-19 03:03:03.783783784,Headphones,Bengaluru,1,79739,Accessories,79739,16166.61
ORD0801,2025-10-19 11:47:44.864864864,Laptop,Kochi,4,1429,Electronics,5716,1192.51
ORD0802,2025-10-19 20:32:25.945945948,Monitor,Delhi,1,77987,Electronics,77987,8532.02
